    35    0.98231E+03    0.40701E-01    0.20242E+01    0.61723E+07    0.22139E+05
    36    0.99601E+03    0.41093E-01    0.19102E+01    0.61766E+07    0.21624E+05
    37    0.10098E+04    0.41809E-01    0.17886E+01    0.61782E+07    0.21124E+05
    38    0.10237E+04    0.42937E-01    0.16649E+01    0.61773E+07    0.20640E+05
    39    0.10377E+04    0.44567E-01    0.15446E+01    0.61742E+07    0.20176E+05
    40    0.10517E+04    0.46788E-01    0.14331E+01    0.61689E+07    0.19732E+05
    41    0.10658E+04    0.49663E-01    0.13343E+01    0.61617E+07    0.19309E+05
    42    0.10799E+04    0.53155E-01    0.12462E+01    0.61528E+07    0.18906E+05
    43    0.10942E+04    0.57204E-01    0.11652E+01    0.61421E+07    0.18521E+05
    44    0.11085E+04    0.61748E-01    0.10876E+01    0.61297E+07    0.18153E+05
    45    0.11230E+04    0.66725E-01    0.10100E+01    0.61159E+07    0.17799E+05
    46    0.11376E+04    0.72073E-01    0.92865E+00    0.61007E+07    0.17459E+05
    47    0.11523E+04    0.77731E-01    0.84002E+00    0.60841E+07    0.17130E+05
    48    0.11672E+04    0.83637E-01    0.74052E+00    0.60663E+07    0.16811E+05
    49    0.11823E+04    0.89730E-01    0.62656E+00    0.60474E+07    0.16499E+05
    50    0.11976E+04    0.95948E-01    0.49456E+00    0.60274E+07    0.16193E+05
    51    0.12131E+04    0.10224E+00    0.34185E+00    0.60065E+07    0.15892E+05
    52    0.12288E+04    0.10862E+00    0.16954E+00    0.59847E+07    0.15595E+05
    53    0.12447E+04    0.11511E+00   -0.20334E-01    0.59621E+07    0.15303E+05
    54    0.12608E+04    0.12173E+00   -0.22574E+00    0.59387E+07    0.15015E+05
    55    0.12771E+04    0.12850E+00   -0.44463E+00    0.59146E+07    0.14732E+05
    56    0.12936E+04    0.13544E+00   -0.67499E+00    0.58897E+07    0.14454E+05
    57    0.13102E+04    0.14258E+00   -0.91477E+00    0.58642E+07    0.14180E+05
    58    0.13269E+04    0.14994E+00   -0.11619E+01    0.58381E+07    0.13912E+05
    59    0.13439E+04    0.15754E+00   -0.14144E+01    0.58114E+07    0.13648E+05
    60    0.13609E+04    0.16540E+00   -0.16703E+01    0.57843E+07    0.13390E+05
    61    0.13781E+04    0.17353E+00   -0.19279E+01    0.57566E+07    0.13136E+05
    62    0.13954E+04    0.18194E+00   -0.21883E+01    0.57285E+07    0.12889E+05
    63    0.14129E+04    0.19059E+00   -0.24528E+01    0.57001E+07    0.12647E+05
    64    0.14305E+04    0.19948E+00   -0.27227E+01    0.56712E+07    0.12411E+05
    65    0.14483E+04    0.20860E+00   -0.29995E+01    0.56420E+07    0.12181E+05
    66    0.14663E+04    0.21791E+00   -0.32847E+01    0.56126E+07    0.11959E+05
    67    0.14844E+04    0.22742E+00   -0.35795E+01    0.55829E+07    0.11743E+05
    68    0.15028E+04    0.23709E+00   -0.38854E+01    0.55529E+07    0.11534E+05
    69    0.15213E+04    0.24692E+00   -0.42039E+01    0.55228E+07    0.11333E+05
    70    0.15400E+04    0.25690E+00   -0.45362E+01    0.54925E+07    0.11140E+05
    71    0.15589E+04    0.26700E+00   -0.48836E+01    0.54620E+07    0.10955E+05
    72    0.15781E+04    0.27723E+00   -0.52454E+01    0.54315E+07    0.10777E+05
    73    0.15975E+04    0.28760E+00   -0.56211E+01    0.54009E+07    0.10606E+05
    74    0.16170E+04    0.29812E+00   -0.60098E+01    0.53702E+07    0.10440E+05
    75    0.16368E+04    0.30879E+00   -0.64108E+01    0.53394E+07    0.10279E+05
    76    0.16567E+04    0.31963E+00   -0.68234E+01    0.53085E+07    0.10121E+05
    77    0.16769E+04    0.33063E+00   -0.72467E+01    0.52776E+07    0.99664E+04
    78    0.16972E+04    0.34182E+00   -0.76799E+01    0.52466E+07    0.98135E+04
    79    0.17178E+04    0.35318E+00   -0.81225E+01    0.52156E+07    0.96617E+04
    80    0.17385E+04    0.36475E+00   -0.85735E+01    0.51846E+07    0.95100E+04
    81    0.17594E+04    0.37650E+00   -0.90323E+01    0.51536E+07    0.93578E+04
    82    0.17805E+04    0.38843E+00   -0.94982E+01    0.51226E+07    0.92053E+04
    83    0.18018E+04    0.40050E+00   -0.99707E+01    0.50917E+07    0.90530E+04
    84    0.18232E+04    0.41269E+00   -0.10449E+02    0.50607E+07    0.89013E+04
    85    0.18449E+04    0.42497E+00   -0.10933E+02    0.50298E+07    0.87507E+04
    86    0.18667E+04    0.43732E+00   -0.11422E+02    0.49990E+07    0.86018E+04
    87    0.18887E+04    0.44970E+00   -0.11915E+02    0.49682E+07    0.84548E+04
    88    0.19109E+04    0.46209E+00   -0.12413E+02    0.49375E+07    0.83104E+04
    89    0.19333E+04    0.47446E+00   -0.12913E+02    0.49069E+07    0.81690E+04
    90    0.19559E+04    0.48679E+00   -0.13416E+02    0.48764E+07    0.80311E+04
    91    0.19787E+04    0.49904E+00   -0.13921E+02    0.48460E+07    0.78969E+04
    92    0.20017E+04    0.51122E+00   -0.14427E+02    0.48157E+07    0.77666E+04
    93    0.20249E+04    0.52331E+00   -0.14936E+02    0.47856E+07    0.76399E+04
    94    0.20483E+04    0.53530E+00   -0.15446E+02    0.47556E+07    0.75167E+04
    95    0.20718E+04    0.54720E+00   -0.15957E+02    0.47257E+07    0.73968E+04
    96    0.20955E+04    0.55900E+00   -0.16468E+02    0.46959E+07    0.72801E+04
    97    0.21194E+04    0.57068E+00   -0.16981E+02    0.46663E+07    0.71665E+04
    98    0.21435E+04    0.58224E+00   -0.17493E+02    0.46369E+07    0.70558E+04
    99    0.21677E+04    0.59368E+00   -0.18006E+02    0.46075E+07    0.69479E+04
   100    0.21921E+04    0.60499E+00   -0.18519E+02    0.45784E+07    0.68427E+04
   101    0.22167E+04    0.61616E+00   -0.19031E+02    0.45493E+07    0.67399E+04
   102    0.22414E+04    0.62719E+00   -0.19543E+02    0.45204E+07    0.66395E+04
   103    0.22663E+04    0.63807E+00   -0.20054E+02    0.44917E+07    0.65412E+04
   104    0.22913E+04    0.64880E+00   -0.20564E+02    0.44632E+07    0.64451E+04
   105    0.23165E+04    0.65936E+00   -0.21072E+02    0.44348E+07    0.63508E+04
   106    0.23419E+04    0.66975E+00   -0.21579E+02    0.44065E+07    0.62584E+04
   107    0.23673E+04    0.67997E+00   -0.22085E+02    0.43785E+07    0.61675E+04
   108    0.23930E+04    0.69001E+00   -0.22588E+02    0.43506E+07    0.60782E+04
   109    0.24187E+04    0.69986E+00   -0.23088E+02    0.43229E+07    0.59902E+04
   110    0.24446E+04    0.70951E+00   -0.23587E+02    0.42953E+07    0.59034E+04
   111    0.24706E+04    0.71897E+00   -0.24082E+02    0.42680E+07    0.58177E+04
   112    0.24968E+04    0.72822E+00   -0.24574E+02    0.42408E+07    0.57330E+04
   113    0.25230E+04    0.73724E+00   -0.25062E+02    0.42138E+07    0.56495E+04
   114    0.25494E+04    0.74604E+00   -0.25546E+02    0.41870E+07    0.55671E+04
   115    0.25759E+04    0.75460E+00   -0.26025E+02    0.41604E+07    0.54858E+04
   116    0.26024E+04    0.76291E+00   -0.26499E+02    0.41340E+07    0.54057E+04
   117    0.26291E+04    0.77097E+00   -0.26967E+02    0.41077E+07    0.53267E+04
   118    0.26558E+04    0.77876E+00   -0.27428E+02    0.40817E+07    0.52490E+04
   119    0.26827E+04    0.78627E+00   -0.27883E+02    0.40558E+07    0.51724E+04
   120    0.27095E+04    0.79350E+00   -0.28330E+02    0.40301E+07    0.50971E+04
   121    0.27365E+04    0.80043E+00   -0.28770E+02    0.40046E+07    0.50230E+04
   122    0.27635E+04    0.80706E+00   -0.29201E+02    0.39793E+07    0.49502E+04
   123    0.27905E+04    0.81337E+00   -0.29623E+02    0.39541E+07    0.48787E+04
   124    0.28176E+04    0.81937E+00   -0.30035E+02    0.39292E+07    0.48085E+04
   125    0.28447E+04    0.82502E+00   -0.30438E+02    0.39044E+07    0.47396E+04
   126    0.28719E+04    0.83034E+00   -0.30830E+02    0.38799E+07    0.46721E+04
   127    0.28990E+04    0.83530E+00   -0.31212E+02    0.38555E+07    0.46059E+04
   128    0.29262E+04    0.83991E+00   -0.31581E+02    0.38313E+07    0.45412E+04
   129    0.29534E+04    0.84414E+00   -0.31939E+02    0.38073E+07    0.44778E+04
   130    0.29805E+04    0.84799E+00   -0.32285E+02    0.37835E+07    0.44158E+04
   131    0.30077E+04    0.85145E+00   -0.32617E+02    0.37599E+07    0.43553E+04
   132    0.30348E+04    0.85453E+00   -0.32936E+02    0.37365E+07    0.42962E+04
   133    0.30620E+04    0.85721E+00   -0.33242E+02    0.37132E+07    0.42384E+04
   134    0.30891E+04    0.85951E+00   -0.33533E+02    0.36902E+07    0.41820E+04
   135    0.31161E+04    0.86142E+00   -0.33811E+02    0.36673E+07    0.41268E+04
   136    0.31431E+04    0.86295E+00   -0.34074E+02    0.36446E+07    0.40728E+04
   137    0.31701E+04    0.86410E+00   -0.34322E+02    0.36221E+07    0.40200E+04
   138    0.31970E+04    0.86486E+00   -0.34556E+02    0.35998E+07    0.39684E+04
   139    0.32238E+04    0.86523E+00   -0.34774E+02    0.35776E+07    0.39179E+04
   140    0.32505E+04    0.86523E+00   -0.34976E+02    0.35557E+07    0.38684E+04
   141    0.32772E+04    0.86485E+00   -0.35163E+02    0.35339E+07    0.38199E+04
   142    0.33038E+04    0.86408E+00   -0.35334E+02    0.35123E+07    0.37724E+04
   143    0.33303E+04    0.86294E+00   -0.35488E+02    0.34909E+07    0.37258E+04
   144    0.33566E+04    0.86142E+00   -0.35625E+02    0.34696E+07    0.36801E+04
   145    0.33829E+04    0.85953E+00   -0.35745E+02    0.34485E+07    0.36352E+04
   146    0.34090E+04    0.85725E+00   -0.35848E+02    0.34276E+07    0.35911E+04
   147    0.34351E+04    0.85461E+00   -0.35933E+02    0.34068E+07    0.35478E+04
   148    0.34610E+04    0.85158E+00   -0.36001E+02    0.33863E+07    0.35051E+04
   149    0.34867E+04    0.84819E+00   -0.36050E+02    0.33658E+07    0.34632E+04
   150    0.35123E+04    0.84442E+00   -0.36081E+02    0.33456E+07    0.34218E+04
   151    0.35377E+04    0.84029E+00   -0.36093E+02    0.33255E+07    0.33811E+04
   152    0.35630E+04    0.83580E+00   -0.36086E+02    0.33056E+07    0.33408E+04
   153    0.35881E+04    0.83096E+00   -0.36060E+02    0.32858E+07    0.33012E+04
   154    0.36131E+04    0.82580E+00   -0.36015E+02    0.32662E+07    0.32620E+04
   155    0.36378E+04    0.82032E+00   -0.35950E+02    0.32468E+07    0.32233E+04
   156    0.36624E+04    0.81455E+00   -0.35866E+02    0.32275E+07    0.31851E+04
   157    0.36868E+04    0.80849E+00   -0.35763E+02    0.32084E+07    0.31473E+04
   158    0.37110E+04    0.80215E+00   -0.35640E+02    0.31894E+07    0.31100E+04
   159    0.37349E+04    0.79557E+00   -0.35497E+02    0.31706E+07    0.30730E+04
   160    0.37587E+04    0.78873E+00   -0.35333E+02    0.31520E+07    0.30365E+04
   161    0.37822E+04    0.78168E+00   -0.35150E+02    0.31335E+07    0.30003E+04
   162    0.38055E+04    0.77441E+00   -0.34947E+02    0.31152E+07    0.29644E+04
   163    0.38286E+04    0.76694E+00   -0.34723E+02    0.30970E+07    0.29288E+04
   164    0.38514E+04    0.75928E+00   -0.34478E+02    0.30789E+07    0.28936E+04
   165    0.38740E+04    0.75146E+00   -0.34213E+02    0.30610E+07    0.28586E+04
   166    0.38964E+04    0.74348E+00   -0.33927E+02    0.30433E+07    0.28238E+04
   167    0.39184E+04    0.73535E+00   -0.33620E+02    0.30257E+07    0.27893E+04
   168    0.39402E+04    0.72710E+00   -0.33291E+02    0.30083E+07    0.27550E+04
   169    0.39618E+04    0.71874E+00   -0.32942E+02    0.29910E+07    0.27209E+04
   170    0.39830E+04    0.71028E+00   -0.32571E+02    0.29739E+07    0.26869E+04
   171    0.40040E+04    0.70173E+00   -0.32179E+02    0.29569E+07    0.26531E+04
   172    0.40247E+04    0.69312E+00   -0.31765E+02    0.29400E+07    0.26194E+04
   173    0.40450E+04    0.68445E+00   -0.31329E+02    0.29233E+07    0.25857E+04
   174    0.40651E+04    0.67574E+00   -0.30871E+02    0.29068E+07    0.25522E+04
   175    0.40849E+04    0.66700E+00   -0.30391E+02    0.28903E+07    0.25187E+04
   176    0.41043E+04    0.65825E+00   -0.29888E+02    0.28741E+07    0.24853E+04
   177    0.41234E+04    0.64952E+00   -0.29364E+02    0.28579E+07    0.24518E+04
   178    0.41422E+04    0.64083E+00   -0.28818E+02    0.28419E+07    0.24185E+04
   179    0.41607E+04    0.63221E+00   -0.28250E+02    0.28261E+07    0.23853E+04
   180    0.41788E+04    0.62369E+00   -0.27660E+02    0.28103E+07    0.23522E+04
   181    0.41965E+04    0.61529E+00   -0.27049E+02    0.27947E+07    0.23192E+04
   182    0.42139E+04    0.60705E+00   -0.26416E+02    0.27793E+07    0.22864E+04
   183    0.42309E+04    0.59900E+00   -0.25762E+02    0.27639E+07    0.22537E+04
   184    0.42476E+04    0.59115E+00   -0.25086E+02    0.27487E+07    0.22213E+04
   185    0.42638E+04    0.58353E+00   -0.24390E+02    0.27337E+07    0.21891E+04
   186    0.42797E+04    0.57619E+00   -0.23673E+02    0.27187E+07    0.21571E+04
   187    0.42952E+04    0.56913E+00   -0.22935E+02    0.27039E+07    0.21254E+04
   188    0.43103E+04    0.56240E+00   -0.22176E+02    0.26892E+07    0.20940E+04
   189    0.43250E+04    0.55601E+00   -0.21397E+02    0.26747E+07    0.20629E+04
   190    0.43393E+04    0.55000E+00   -0.20598E+02    0.26602E+07    0.20322E+04
   191    0.43531E+04    0.54440E+00   -0.19778E+02    0.26459E+07    0.20017E+04
   192    0.43666E+04    0.53922E+00   -0.18938E+02    0.26317E+07    0.19717E+04
   193    0.43796E+04    0.53450E+00   -0.18079E+02    0.26176E+07    0.19421E+04
   194    0.43921E+04    0.53027E+00   -0.17199E+02    0.26036E+07    0.19129E+04
   195    0.44042E+04    0.52656E+00   -0.16300E+02    0.25897E+07    0.18841E+04
   196    0.44159E+04    0.52338E+00   -0.15382E+02    0.25760E+07    0.18558E+04
   197    0.44271E+04    0.52078E+00   -0.14443E+02    0.25623E+07    0.18280E+04
   198    0.44378E+04    0.51878E+00   -0.13486E+02    0.25488E+07    0.18007E+04
   199    0.44481E+04    0.51740E+00   -0.12510E+02    0.25354E+07    0.17739E+04
   200    0.44579E+04    0.51667E+00   -0.11514E+02    0.25221E+07    0.17477E+04
   201    0.44672E+04    0.51662E+00   -0.10500E+02    0.25089E+07    0.17220E+04
   202    0.44760E+04    0.51728E+00   -0.94671E+01    0.24958E+07    0.16969E+04
   203    0.44843E+04    0.51867E+00   -0.84167E+01    0.24828E+07    0.16724E+04
   204    0.44922E+04    0.52082E+00   -0.73490E+01    0.24699E+07    0.16484E+04
   205    0.44995E+04    0.52375E+00   -0.62646E+01    0.24571E+07    0.16249E+04
   206    0.45064E+04    0.52749E+00   -0.51641E+01    0.24444E+07    0.16020E+04
   207    0.45128E+04    0.53206E+00   -0.40479E+01    0.24318E+07    0.15795E+04
   208    0.45187E+04    0.53749E+00   -0.29166E+01    0.24193E+07    0.15576E+04
   209    0.45241E+04    0.54380E+00   -0.17707E+01    0.24070E+07    0.15362E+04
   210    0.45291E+04    0.55102E+00   -0.61080E+00    0.23947E+07    0.15153E+04
   211    0.45335E+04    0.55918E+00    0.56258E+00    0.23825E+07    0.14949E+04
   212    0.45375E+04    0.56830E+00    0.17489E+01    0.23704E+07    0.14749E+04
   213    0.45410E+04    0.57840E+00    0.29476E+01    0.23584E+07    0.14554E+04
   214    0.45441E+04    0.58951E+00    0.41582E+01    0.23465E+07    0.14364E+04
   215    0.45466E+04    0.60166E+00    0.53802E+01    0.23347E+07    0.14178E+04
   216    0.45487E+04    0.61487E+00    0.66129E+01    0.23229E+07    0.13996E+04
   217    0.45503E+04    0.62917E+00    0.78559E+01    0.23113E+07    0.13819E+04
   218    0.45514E+04    0.64458E+00    0.91086E+01    0.22998E+07    0.13646E+04
   219    0.45520E+04    0.66113E+00    0.10370E+02    0.22883E+07    0.13477E+04
   220    0.45522E+04    0.67884E+00    0.11641E+02    0.22770E+07    0.13312E+04
   221    0.45519E+04    0.69773E+00    0.12920E+02    0.22657E+07    0.13151E+04
   222    0.45511E+04    0.71785E+00    0.14206E+02    0.22545E+07    0.12994E+04
   223    0.45499E+04    0.73920E+00    0.15499E+02    0.22434E+07    0.12840E+04
   224    0.45481E+04    0.76181E+00    0.16799E+02    0.22324E+07    0.12690E+04
   225    0.45459E+04    0.78572E+00    0.18104E+02    0.22215E+07    0.12544E+04
   226    0.45432E+04    0.81094E+00    0.19416E+02    0.22107E+07    0.12401E+04
   227    0.45401E+04    0.83750E+00    0.20732E+02    0.21999E+07    0.12262E+04
   228    0.45365E+04    0.86543E+00    0.22052E+02    0.21893E+07    0.12126E+04
   229    0.45324E+04    0.89474E+00    0.23376E+02    0.21787E+07    0.11993E+04
   230    0.45278E+04    0.92548E+00    0.24703E+02    0.21682E+07    0.11863E+04
   231    0.45228E+04    0.95766E+00    0.26033E+02    0.21578E+07    0.11736E+04
   232    0.45173E+04    0.99130E+00    0.27366E+02    0.21474E+07    0.11613E+04
   233    0.45113E+04    0.10264E+01    0.28700E+02    0.21371E+07    0.11492E+04
   234    0.45049E+04    0.10631E+01    0.30035E+02    0.21270E+07    0.11373E+04
   235    0.44980E+04    0.11013E+01    0.31370E+02    0.21168E+07    0.11258E+04
   236    0.44906E+04    0.11411E+01    0.32706E+02    0.21068E+07    0.11145E+04
   237    0.44828E+04    0.11824E+01    0.34041E+02    0.20969E+07    0.11034E+04
   238    0.44745E+04    0.12254E+01    0.35375E+02    0.20870E+07    0.10926E+04
   239    0.44657E+04    0.12700E+01    0.36708E+02    0.20772E+07    0.10821E+04
   240    0.44565E+04    0.13163E+01    0.38038E+02    0.20674E+07    0.10717E+04
   241    0.44468E+04    0.13643E+01    0.39366E+02    0.20577E+07    0.10616E+04
   242    0.44366E+04    0.14140E+01    0.40690E+02    0.20482E+07    0.10516E+04
   243    0.44260E+04    0.14655E+01    0.42011E+02    0.20386E+07    0.10419E+04
   244    0.44149E+04    0.15187E+01    0.43328E+02    0.20292E+07    0.10323E+04
   245    0.44033E+04    0.15738E+01    0.44639E+02    0.20198E+07    0.10229E+04
   246    0.43913E+04    0.16306E+01    0.45946E+02    0.20105E+07    0.10137E+04
   247    0.43788E+04    0.16893E+01    0.47246E+02    0.20012E+07    0.10047E+04
   248    0.43659E+04    0.17499E+01    0.48540E+02    0.19920E+07    0.99577E+03
   249    0.43525E+04    0.18124E+01    0.49827E+02    0.19829E+07    0.98701E+03
   250    0.43387E+04    0.18768E+01    0.51107E+02    0.19738E+07    0.97838E+03
   251    0.43243E+04    0.19431E+01    0.52379E+02    0.19648E+07    0.96987E+03
   252    0.43096E+04    0.20114E+01    0.53642E+02    0.19559E+07    0.96148E+03
   253    0.42944E+04    0.20816E+01    0.54896E+02    0.19470E+07    0.95322E+03
   254    0.42787E+04    0.21536E+01    0.56140E+02    0.19382E+07    0.94507E+03
   255    0.42627E+04    0.22276E+01    0.57375E+02    0.19295E+07    0.93704E+03
   256    0.42462E+04    0.23034E+01    0.58599E+02    0.19208E+07    0.92913E+03
   257    0.42293E+04    0.23811E+01    0.59812E+02    0.19121E+07    0.92132E+03
   258    0.42120E+04    0.24605E+01    0.61014E+02    0.19036E+07    0.91363E+03
   259    0.41943E+04    0.25418E+01    0.62204E+02    0.18951E+07    0.90606E+03
   260    0.41762E+04    0.26249E+01    0.63382E+02    0.18866E+07    0.89859E+03
   261    0.41578E+04    0.27097E+01    0.64547E+02    0.18782E+07    0.89123E+03
   262    0.41390E+04    0.27963E+01    0.65699E+02    0.18699E+07    0.88397E+03
   263    0.41198E+04    0.28846E+01    0.66836E+02    0.18616E+07    0.87682E+03
   264    0.41002E+04    0.29746E+01    0.67960E+02    0.18534E+07    0.86977E+03
   265    0.40803E+04    0.30663E+01    0.69069E+02    0.18452E+07    0.86282E+03
   266    0.40601E+04    0.31597E+01    0.70162E+02    0.18371E+07    0.85598E+03
   267    0.40396E+04    0.32548E+01    0.71240E+02    0.18290E+07    0.84923E+03
   268    0.40187E+04    0.33515E+01    0.72302E+02    0.18210E+07    0.84258E+03
   269    0.39975E+04    0.34498E+01    0.73347E+02    0.18131E+07    0.83602E+03
   270    0.39760E+04    0.35497E+01    0.74375E+02    0.18052E+07    0.82956E+03
   271    0.39542E+04    0.36512E+01    0.75386E+02    0.17974E+07    0.82319E+03
   272    0.39321E+04    0.37543E+01    0.76378E+02    0.17896E+07    0.81692E+03
   273    0.39098E+04    0.38589E+01    0.77352E+02    0.17819E+07    0.81073E+03
   274    0.38871E+04    0.39650E+01    0.78307E+02    0.17742E+07    0.80463E+03
   275    0.38642E+04    0.40727E+01    0.79242E+02    0.17665E+07    0.79861E+03
   276    0.38411E+04    0.41818E+01    0.80157E+02    0.17590E+07    0.79268E+03
   277    0.38177E+04    0.42924E+01    0.81052E+02    0.17514E+07    0.78683E+03
   278    0.37940E+04    0.44045E+01    0.81926E+02    0.17439E+07    0.78107E+03
   279    0.37702E+04    0.45180E+01    0.82778E+02    0.17365E+07    0.77538E+03
   280    0.37461E+04    0.46329E+01    0.83609E+02    0.17291E+07    0.76978E+03
   281    0.37217E+04    0.47493E+01    0.84417E+02    0.17218E+07    0.76425E+03
   282    0.36972E+04    0.48670E+01    0.85202E+02    0.17145E+07    0.75880E+03
   283    0.36725E+04    0.49861E+01    0.85964E+02    0.17073E+07    0.75342E+03
   284    0.36476E+04    0.51065E+01    0.86702E+02    0.17001E+07    0.74811E+03
   285    0.36225E+04    0.52283E+01    0.87416E+02    0.16929E+07    0.74287E+03
   286    0.35972E+04    0.53513E+01    0.88105E+02    0.16858E+07    0.73771E+03
   287    0.35717E+04    0.54757E+01    0.88769E+02    0.16788E+07    0.73261E+03
   288    0.35461E+04    0.56013E+01    0.89407E+02    0.16718E+07    0.72758E+03
   289    0.35204E+04    0.57282E+01    0.90018E+02    0.16648E+07    0.72261E+03
   290    0.34945E+04    0.58564E+01    0.90604E+02    0.16579E+07    0.71770E+03
   291    0.34684E+04    0.59857E+01    0.91162E+02    0.16510E+07    0.71286E+03
   292    0.34423E+04    0.61163E+01    0.91692E+02    0.16442E+07    0.70808E+03
   293    0.34160E+04    0.62480E+01    0.92194E+02    0.16374E+07    0.70336E+03
   294    0.33896E+04    0.63809E+01    0.92668E+02    0.16306E+07    0.69869E+03
   295    0.33631E+04    0.65149E+01    0.93112E+02    0.16239E+07    0.69408E+03
   296    0.33365E+04    0.66501E+01    0.93527E+02    0.16172E+07    0.68953E+03
   297    0.33098E+04    0.67864E+01    0.93912E+02    0.16106E+07    0.68502E+03
   298    0.32831E+04    0.69238E+01    0.94267E+02    0.16040E+07    0.68057E+03
   299    0.32562E+04    0.70622E+01    0.94590E+02    0.15975E+07    0.67617E+03
   300    0.32293E+04    0.72017E+01    0.94882E+02    0.15909E+07    0.67182E+03
   301    0.32024E+04    0.73422E+01    0.95142E+02    0.15845E+07    0.66751E+03
   302    0.31754E+04    0.74837E+01    0.95371E+02    0.15780E+07    0.66325E+03
   303    0.31484E+04    0.76262E+01    0.95568E+02    0.15716E+07    0.65903E+03
   304    0.31213E+04    0.77695E+01    0.95733E+02    0.15653E+07    0.65485E+03
   305    0.30942E+04    0.79135E+01    0.95867E+02    0.15590E+07    0.65071E+03
   306    0.30671E+04    0.80584E+01    0.95970E+02    0.15527E+07    0.64662E+03
   307    0.30400E+04    0.82039E+01    0.96042E+02    0.15464E+07    0.64256E+03
   308    0.30129E+04    0.83500E+01    0.96083E+02    0.15402E+07    0.63854E+03
   309    0.29858E+04    0.84967E+01    0.96093E+02    0.15340E+07    0.63455E+03
   310    0.29586E+04    0.86439E+01    0.96073E+02    0.15279E+07    0.63060E+03
   311    0.29316E+04    0.87916E+01    0.96023E+02    0.15218E+07    0.62668E+03
   312    0.29045E+04    0.89396E+01    0.95943E+02    0.15157E+07    0.62279E+03
   313    0.28775E+04    0.90880E+01    0.95832E+02    0.15097E+07    0.61893E+03
   314    0.28505E+04    0.92366E+01    0.95692E+02    0.15037E+07    0.61509E+03
   315    0.28236E+04    0.93855E+01    0.95522E+02    0.14977E+07    0.61129E+03
   316    0.27967E+04    0.95345E+01    0.95323E+02    0.14918E+07    0.60751E+03
   317    0.27699E+04    0.96836E+01    0.95094E+02    0.14859E+07    0.60375E+03
   318    0.27431E+04    0.98328E+01    0.94836E+02    0.14800E+07    0.60001E+03
   319    0.27164E+04    0.99819E+01    0.94549E+02    0.14742E+07    0.59630E+03
   320    0.26899E+04    0.10131E+02    0.94233E+02    0.14684E+07    0.59260E+03
   321    0.26634E+04    0.10280E+02    0.93889E+02    0.14626E+07    0.58892E+03
   322    0.26370E+04    0.10429E+02    0.93516E+02    0.14569E+07    0.58526E+03
