0.38213E+04 0.38213E+04
0.38549E+04 0.38550E+04
0.38885E+04 0.38885E+04
0.39219E+04 0.39219E+04
0.39553E+04 0.39553E+04
0.39885E+04 0.39885E+04
0.40217E+04 0.40217E+04
0.40548E+04 0.40549E+04
0.40877E+04 0.40878E+04
0.41205E+04 0.41205E+04
0.41533E+04 0.41534E+04
0.41858E+04 0.41859E+04
0.42181E+04 0.42182E+04
0.42504E+04 0.42504E+04
0.42823E+04 0.42824E+04
0.43142E+04 0.43142E+04
0.43457E+04 0.43457E+04
0.43771E+04 0.43771E+04
0.44082E+04 0.44083E+04
0.44392E+04 0.44392E+04
0.44697E+04 0.44698E+04
0.45002E+04 0.45003E+04
0.45304E+04 0.45305E+04
0.45603E+04 0.45604E+04
0.45900E+04 0.45900E+04
0.46194E+04 0.46195E+04
0.46486E+04 0.46486E+04
0.46775E+04 0.46776E+04
0.47061E+04 0.47061E+04
0.47344E+04 0.47345E+04
0.47625E+04 0.47625E+04
0.47903E+04 0.47904E+04
0.48177E+04 0.48177E+04
0.48447E+04 0.48448E+04
0.48715E+04 0.48715E+04
0.48977E+04 0.48978E+04
0.49236E+04 0.49237E+04
0.49491E+04 0.49491E+04
0.49742E+04 0.49742E+04
0.49989E+04 0.49990E+04
0.50231E+04 0.50231E+04
0.50469E+04 0.50469E+04
0.50702E+04 0.50703E+04
0.50931E+04 0.50931E+04
0.51156E+04 0.51157E+04
0.51376E+04 0.51377E+04
0.51592E+04 0.51592E+04
0.51802E+04 0.51802E+04
0.52008E+04 0.52009E+04
0.52210E+04 0.52210E+04
0.52403E+04 0.52404E+04
0.52595E+04 0.52596E+04
0.52782E+04 0.52782E+04
0.52962E+04 0.52963E+04
0.53141E+04 0.53142E+04
0.53311E+04 0.53312E+04
0.53478E+04 0.53478E+04
0.53638E+04 0.53638E+04
0.53794E+04 0.53795E+04
0.53945E+04 0.53945E+04
0.54090E+04 0.54090E+04
0.54230E+04 0.54230E+04
0.54365E+04 0.54365E+04
0.54495E+04 0.54495E+04
0.54619E+04 0.54620E+04
0.54738E+04 0.54738E+04
0.54851E+04 0.54852E+04
0.54959E+04 0.54960E+04
0.55060E+04 0.55061E+04
0.55156E+04 0.55156E+04
0.55245E+04 0.55246E+04
0.55329E+04 0.55330E+04
0.55406E+04 0.55406E+04
0.55477E+04 0.55477E+04
0.55542E+04 0.55542E+04
0.55601E+04 0.55601E+04
0.55652E+04 0.55653E+04
0.55699E+04 0.55699E+04
0.55739E+04 0.55739E+04
0.55772E+04 0.55773E+04
0.55800E+04 0.55800E+04
0.55822E+04 0.55822E+04
0.55837E+04 0.55838E+04
0.55847E+04 0.55847E+04
0.55851E+04 0.55851E+04
0.55848E+04 0.55849E+04
0.55840E+04 0.55841E+04
0.55825E+04 0.55825E+04
0.55805E+04 0.55805E+04
0.55778E+04 0.55779E+04
0.55746E+04 0.55746E+04
0.55707E+04 0.55707E+04
0.55663E+04 0.55663E+04
0.55613E+04 0.55613E+04
0.55556E+04 0.55556E+04
0.55492E+04 0.55493E+04
0.55424E+04 0.55424E+04
0.55349E+04 0.55350E+04
0.55268E+04 0.55268E+04
0.55181E+04 0.55181E+04
0.55087E+04 0.55087E+04
0.54988E+04 0.54988E+04
0.54882E+04 0.54882E+04
0.54772E+04 0.54772E+04
0.54654E+04 0.54654E+04
0.54531E+04 0.54532E+04
0.54403E+04 0.54403E+04
0.54269E+04 0.54269E+04
0.54129E+04 0.54129E+04
0.53983E+04 0.53984E+04
0.53832E+04 0.53833E+04
0.53676E+04 0.53676E+04
0.53514E+04 0.53514E+04
0.53348E+04 0.53348E+04
0.53175E+04 0.53175E+04
0.52999E+04 0.52999E+04
0.52815E+04 0.52815E+04
0.52629E+04 0.52629E+04
0.52437E+04 0.52437E+04
0.52239E+04 0.52240E+04
0.52038E+04 0.52038E+04
0.51831E+04 0.51832E+04
0.51620E+04 0.51620E+04
0.51404E+04 0.51405E+04
0.51185E+04 0.51185E+04
0.50960E+04 0.50961E+04
0.50731E+04 0.50731E+04
0.50500E+04 0.50500E+04
0.50262E+04 0.50263E+04
0.50020E+04 0.50020E+04
0.49775E+04 0.49775E+04
0.49525E+04 0.49525E+04
0.49271E+04 0.49271E+04
0.49011E+04 0.49011E+04
0.48750E+04 0.48750E+04
0.48484E+04 0.48484E+04
0.48216E+04 0.48216E+04
0.47944E+04 0.47944E+04
0.47668E+04 0.47668E+04
0.47389E+04 0.47389E+04
0.47108E+04 0.47108E+04
0.46822E+04 0.46822E+04
0.46534E+04 0.46534E+04
0.46243E+04 0.46243E+04
0.45949E+04 0.45949E+04
0.45654E+04 0.45654E+04
0.45354E+04 0.45354E+04
0.45053E+04 0.45053E+04
0.44749E+04 0.44749E+04
0.44443E+04 0.44443E+04
0.44135E+04 0.44135E+04
0.43824E+04 0.43824E+04
0.43511E+04 0.43511E+04
0.43196E+04 0.43197E+04
0.42880E+04 0.42880E+04
0.42563E+04 0.42563E+04
0.42241E+04 0.42241E+04
0.41920E+04 0.41920E+04
0.41596E+04 0.41596E+04
0.41273E+04 0.41274E+04
0.40948E+04 0.40948E+04
0.40621E+04 0.40621E+04
0.40292E+04 0.40292E+04
0.39963E+04 0.39963E+04
0.39633E+04 0.39633E+04
0.39302E+04 0.39302E+04
0.38971E+04 0.38971E+04
0.38639E+04 0.38639E+04
0.38306E+04 0.38306E+04
0.37973E+04 0.37973E+04
0.37640E+04 0.37640E+04
0.37306E+04 0.37306E+04
0.36973E+04 0.36973E+04
0.36640E+04 0.36640E+04
0.36307E+04 0.36307E+04
0.35974E+04 0.35974E+04
0.35642E+04 0.35642E+04
0.35309E+04 0.35309E+04
0.34978E+04 0.34978E+04
0.34647E+04 0.34647E+04
0.34317E+04 0.34317E+04
0.33988E+04 0.33988E+04
0.33659E+04 0.33659E+04
0.33332E+04 0.33332E+04
0.33006E+04 0.33006E+04
0.32681E+04 0.32681E+04
0.32358E+04 0.32358E+04
0.32036E+04 0.32036E+04
0.31715E+04 0.31715E+04
0.31397E+04 0.31397E+04
0.31079E+04 0.31079E+04
0.30763E+04 0.30763E+04
0.30450E+04 0.30450E+04
0.30138E+04 0.30138E+04
0.29828E+04 0.29828E+04
0.29521E+04 0.29521E+04
0.29216E+04 0.29216E+04
0.28913E+04 0.28913E+04
0.28613E+04 0.28613E+04
0.28314E+04 0.28314E+04
0.28018E+04 0.28018E+04
0.27725E+04 0.27725E+04
0.27434E+04 0.27434E+04
0.27147E+04 0.27147E+04
0.26862E+04 0.26862E+04
0.26579E+04 0.26579E+04
0.26300E+04 0.26300E+04
0.26023E+04 0.26023E+04
0.25751E+04 0.25751E+04
0.25480E+04 0.25480E+04
0.25214E+04 0.25214E+04
0.24950E+04 0.24950E+04
0.24690E+04 0.24690E+04
0.24432E+04 0.24432E+04
0.24179E+04 0.24179E+04
0.23930E+04 0.23930E+04
0.23683E+04 0.23683E+04
0.23440E+04 0.23440E+04
0.23201E+04 0.23201E+04
0.22965E+04 0.22965E+04
0.22734E+04 0.22734E+04
0.22505E+04 0.22505E+04
0.22282E+04 0.22282E+04
0.22061E+04 0.22061E+04
0.21845E+04 0.21845E+04
0.21632E+04 0.21632E+04
0.21424E+04 0.21424E+04
0.21219E+04 0.21219E+04
0.21019E+04 0.21019E+04
0.20822E+04 0.20822E+04
0.20630E+04 0.20630E+04
0.20442E+04 0.20442E+04
0.20258E+04 0.20258E+04
0.20079E+04 0.20079E+04
0.19903E+04 0.19903E+04
0.19732E+04 0.19732E+04
0.19565E+04 0.19565E+04
0.19402E+04 0.19402E+04
0.19244E+04 0.19244E+04
0.19089E+04 0.19089E+04
0.18939E+04 0.18939E+04
0.18794E+04 0.18794E+04
0.18653E+04 0.18653E+04
0.18516E+04 0.18516E+04
0.18384E+04 0.18384E+04
0.18256E+04 0.18256E+04
0.18131E+04 0.18131E+04
0.18012E+04 0.18012E+04
0.17898E+04 0.17898E+04
0.17787E+04 0.17787E+04
0.17681E+04 0.17681E+04
0.17578E+04 0.17578E+04
0.17480E+04 0.17480E+04
0.17387E+04 0.17387E+04
0.17298E+04 0.17298E+04
0.17213E+04 0.17213E+04
0.17132E+04 0.17132E+04
0.17056E+04 0.17056E+04
0.16984E+04 0.16984E+04
0.16916E+04 0.16916E+04
0.16853E+04 0.16853E+04
0.16792E+04 0.16793E+04
0.16737E+04 0.16737E+04
0.16686E+04 0.16686E+04
0.16638E+04 0.16638E+04
0.16595E+04 0.16595E+04
0.16556E+04 0.16556E+04
0.16521E+04 0.16521E+04
0.16490E+04 0.16490E+04
0.16463E+04 0.16463E+04
0.16439E+04 0.16439E+04
0.16419E+04 0.16419E+04
0.16403E+04 0.16403E+04
0.16392E+04 0.16392E+04
0.16383E+04 0.16383E+04
0.16379E+04 0.16379E+04
0.16378E+04 0.16378E+04
0.16381E+04 0.16381E+04
0.16387E+04 0.16387E+04
0.16397E+04 0.16397E+04
0.16410E+04 0.16410E+04
0.16426E+04 0.16426E+04
0.16446E+04 0.16446E+04
0.16470E+04 0.16470E+04
0.16496E+04 0.16496E+04
0.16526E+04 0.16526E+04
0.16559E+04 0.16559E+04
0.16595E+04 0.16595E+04
0.16633E+04 0.16633E+04
0.16676E+04 0.16676E+04
0.16721E+04 0.16721E+04
0.16768E+04 0.16768E+04
0.16819E+04 0.16819E+04
0.16871E+04 0.16871E+04
0.16928E+04 0.16928E+04
0.16986E+04 0.16986E+04
0.17047E+04 0.17047E+04
0.17110E+04 0.17111E+04
0.17176E+04 0.17176E+04
0.17244E+04 0.17244E+04
0.17314E+04 0.17314E+04
0.17387E+04 0.17387E+04
0.17462E+04 0.17462E+04
0.17539E+04 0.17539E+04
0.17618E+04 0.17618E+04
0.17700E+04 0.17700E+04
0.17782E+04 0.17782E+04
0.17867E+04 0.17867E+04
0.17953E+04 0.17954E+04
0.18042E+04 0.18042E+04
0.18131E+04 0.18131E+04
0.18222E+04 0.18222E+04
0.18314E+04 0.18314E+04
0.18408E+04 0.18408E+04
0.18504E+04 0.18504E+04
0.18601E+04 0.18601E+04
0.18698E+04 0.18698E+04
0.18798E+04 0.18798E+04
0.18898E+04 0.18898E+04
0.18998E+04 0.18998E+04
0.19101E+04 0.19101E+04
0.19203E+04 0.19203E+04
0.19307E+04 0.19307E+04
0.19412E+04 0.19412E+04
0.19517E+04 0.19517E+04
0.19622E+04 0.19622E+04
0.19729E+04 0.19729E+04
0.19835E+04 0.19835E+04
0.19941E+04 0.19941E+04
0.20048E+04 0.20048E+04
0.20155E+04 0.20155E+04
0.20263E+04 0.20263E+04
0.20370E+04 0.20370E+04
0.20477E+04 0.20477E+04
0.20586E+04 0.20586E+04
0.20692E+04 0.20692E+04
0.20799E+04 0.20799E+04
0.20906E+04 0.20906E+04
0.21013E+04 0.21013E+04
0.21120E+04 0.21120E+04
0.21226E+04 0.21226E+04
0.21330E+04 0.21330E+04
0.21435E+04 0.21435E+04
0.21540E+04 0.21540E+04
0.21643E+04 0.21643E+04
0.21746E+04 0.21746E+04
0.21849E+04 0.21849E+04
0.21950E+04 0.21950E+04
0.22049E+04 0.22049E+04
0.22149E+04 0.22149E+04
0.22248E+04 0.22248E+04
0.22346E+04 0.22346E+04
0.22441E+04 0.22441E+04
0.22537E+04 0.22537E+04
0.22631E+04 0.22631E+04
0.22723E+04 0.22723E+04
0.22815E+04 0.22815E+04
0.22905E+04 0.22905E+04
0.22994E+04 0.22994E+04
0.23081E+04 0.23081E+04
0.23166E+04 0.23166E+04
0.23250E+04 0.23250E+04
0.23332E+04 0.23332E+04
0.23414E+04 0.23414E+04
0.23494E+04 0.23494E+04
0.23570E+04 0.23570E+04
0.23647E+04 0.23647E+04
0.23721E+04 0.23721E+04
0.23793E+04 0.23793E+04
0.23864E+04 0.23864E+04
0.23933E+04 0.23933E+04
0.24000E+04 0.24000E+04
0.24065E+04 0.24065E+04
0.24128E+04 0.24128E+04
0.24188E+04 0.24188E+04
0.24247E+04 0.24247E+04
0.24304E+04 0.24304E+04
0.24359E+04 0.24359E+04
0.24412E+04 0.24412E+04
0.24463E+04 0.24463E+04
0.24511E+04 0.24511E+04
0.24557E+04 0.24557E+04
0.24601E+04 0.24601E+04
0.24644E+04 0.24644E+04
0.24684E+04 0.24684E+04
0.24721E+04 0.24721E+04
0.24756E+04 0.24756E+04
0.24789E+04 0.24789E+04
0.24820E+04 0.24820E+04
0.24847E+04 0.24847E+04
0.24873E+04 0.24873E+04
0.24899E+04 0.24899E+04
0.24920E+04 0.24920E+04
0.24940E+04 0.24940E+04
0.24956E+04 0.24956E+04
0.24972E+04 0.24972E+04
0.24984E+04 0.24984E+04
0.24994E+04 0.24994E+04
0.25002E+04 0.25002E+04
0.25007E+04 0.25007E+04
0.25011E+04 0.25011E+04
0.25012E+04 0.25012E+04
0.25010E+04 0.25010E+04
0.25007E+04 0.25007E+04
0.25001E+04 0.25001E+04
0.24993E+04 0.24993E+04
0.24983E+04 0.24983E+04
0.24970E+04 0.24970E+04
0.24955E+04 0.24955E+04
0.24938E+04 0.24938E+04
0.24919E+04 0.24919E+04
0.24897E+04 0.24897E+04
0.24874E+04 0.24874E+04
0.24848E+04 0.24848E+04
0.24820E+04 0.24820E+04
0.24791E+04 0.24791E+04
0.24759E+04 0.24759E+04
0.24725E+04 0.24725E+04
0.24689E+04 0.24689E+04
0.24651E+04 0.24651E+04
0.24610E+04 0.24610E+04
0.24568E+04 0.24568E+04
0.24524E+04 0.24524E+04
0.24477E+04 0.24477E+04
0.24430E+04 0.24430E+04
0.24379E+04 0.24379E+04
0.24328E+04 0.24328E+04
0.24275E+04 0.24275E+04
0.24221E+04 0.24221E+04
0.24164E+04 0.24164E+04
0.24105E+04 0.24105E+04
0.24045E+04 0.24045E+04
0.23984E+04 0.23984E+04
0.23920E+04 0.23920E+04
0.23856E+04 0.23856E+04
0.23789E+04 0.23789E+04
0.23721E+04 0.23721E+04
0.23652E+04 0.23652E+04
0.23581E+04 0.23581E+04
0.23509E+04 0.23509E+04
0.23436E+04 0.23436E+04
0.23361E+04 0.23361E+04
0.23285E+04 0.23285E+04
0.23208E+04 0.23208E+04
0.23131E+04 0.23131E+04
0.23050E+04 0.23050E+04
0.22970E+04 0.22970E+04
0.22888E+04 0.22888E+04
0.22806E+04 0.22806E+04
0.22723E+04 0.22723E+04
0.22639E+04 0.22639E+04
0.22554E+04 0.22554E+04
0.22468E+04 0.22468E+04
0.22381E+04 0.22381E+04
0.22294E+04 0.22294E+04
0.22206E+04 0.22206E+04
0.22117E+04 0.22117E+04
0.22028E+04 0.22028E+04
0.21937E+04 0.21937E+04
0.21846E+04 0.21846E+04
0.21756E+04 0.21756E+04
0.21665E+04 0.21665E+04
0.21575E+04 0.21575E+04
0.21484E+04 0.21484E+04
0.21392E+04 0.21392E+04
0.21300E+04 0.21300E+04
0.21207E+04 0.21207E+04
0.21114E+04 0.21114E+04
0.21023E+04 0.21023E+04
0.20930E+04 0.20930E+04
0.20839E+04 0.20839E+04
0.20744E+04 0.20744E+04
0.20652E+04 0.20652E+04
0.20561E+04 0.20561E+04
0.20469E+04 0.20469E+04
0.20378E+04 0.20378E+04
0.20287E+04 0.20287E+04
0.20195E+04 0.20195E+04
0.20105E+04 0.20105E+04
0.20015E+04 0.20015E+04
0.19925E+04 0.19925E+04
0.19837E+04 0.19837E+04
0.19749E+04 0.19749E+04
0.19660E+04 0.19660E+04
0.19574E+04 0.19574E+04
0.19487E+04 0.19487E+04
0.19402E+04 0.19402E+04
0.19317E+04 0.19317E+04
0.19233E+04 0.19233E+04
0.19150E+04 0.19150E+04
0.19067E+04 0.19067E+04
0.18987E+04 0.18987E+04
0.18906E+04 0.18906E+04
0.18828E+04 0.18828E+04
0.18749E+04 0.18749E+04
0.18672E+04 0.18672E+04
0.18596E+04 0.18596E+04
0.18521E+04 0.18521E+04
0.18448E+04 0.18448E+04
0.18376E+04 0.18376E+04
0.18304E+04 0.18304E+04
0.18235E+04 0.18235E+04
0.18167E+04 0.18167E+04
0.18100E+04 0.18100E+04
0.18034E+04 0.18034E+04
0.17970E+04 0.17970E+04
0.17907E+04 0.17907E+04
0.17846E+04 0.17846E+04
0.17787E+04 0.17787E+04
0.17728E+04 0.17728E+04
0.17671E+04 0.17671E+04
0.17617E+04 0.17617E+04
0.17563E+04 0.17563E+04
0.17512E+04 0.17512E+04
0.17462E+04 0.17462E+04
0.17414E+04 0.17414E+04
0.17366E+04 0.17366E+04
0.17322E+04 0.17322E+04
0.17279E+04 0.17279E+04
0.17237E+04 0.17237E+04
0.17198E+04 0.17198E+04
0.17160E+04 0.17160E+04
0.17123E+04 0.17123E+04
0.17090E+04 0.17090E+04
0.17058E+04 0.17058E+04
0.17027E+04 0.17027E+04
0.16999E+04 0.16999E+04
0.16972E+04 0.16972E+04
0.16947E+04 0.16947E+04
0.16924E+04 0.16924E+04
0.16903E+04 0.16903E+04
0.16884E+04 0.16884E+04
0.16866E+04 0.16866E+04
0.16851E+04 0.16851E+04
0.16837E+04 0.16837E+04
0.16826E+04 0.16826E+04
0.16816E+04 0.16816E+04
0.16809E+04 0.16809E+04
0.16803E+04 0.16803E+04
0.16799E+04 0.16799E+04
0.16797E+04 0.16797E+04
0.16797E+04 0.16797E+04
0.16799E+04 0.16799E+04
0.16803E+04 0.16803E+04
0.16810E+04 0.16810E+04
0.16818E+04 0.16818E+04
0.16828E+04 0.16828E+04
0.16840E+04 0.16840E+04
0.16853E+04 0.16853E+04
0.16868E+04 0.16868E+04
0.16885E+04 0.16885E+04
0.16905E+04 0.16905E+04
0.16926E+04 0.16926E+04
0.16949E+04 0.16949E+04
0.16973E+04 0.16973E+04
0.17000E+04 0.17000E+04
0.17028E+04 0.17028E+04
0.17058E+04 0.17058E+04
0.17089E+04 0.17089E+04
0.17123E+04 0.17123E+04
0.17159E+04 0.17159E+04
0.17196E+04 0.17196E+04
0.17234E+04 0.17234E+04
0.17274E+04 0.17274E+04
0.17317E+04 0.17317E+04
0.17360E+04 0.17360E+04
0.17406E+04 0.17406E+04
0.17452E+04 0.17452E+04
0.17501E+04 0.17501E+04
0.17550E+04 0.17550E+04
0.17601E+04 0.17601E+04
0.17653E+04 0.17653E+04
0.17708E+04 0.17708E+04
0.17764E+04 0.17764E+04
0.17821E+04 0.17821E+04
0.17879E+04 0.17879E+04
0.17939E+04 0.17939E+04
0.18001E+04 0.18001E+04
0.18062E+04 0.18062E+04
0.18126E+04 0.18126E+04
0.18191E+04 0.18191E+04
0.18257E+04 0.18257E+04
0.18323E+04 0.18323E+04
0.18391E+04 0.18391E+04
0.18460E+04 0.18460E+04
0.18531E+04 0.18531E+04
0.18602E+04 0.18602E+04
0.18674E+04 0.18674E+04
0.18747E+04 0.18747E+04
0.18820E+04 0.18820E+04
0.18896E+04 0.18896E+04
0.18971E+04 0.18971E+04
0.19047E+04 0.19047E+04
0.19124E+04 0.19124E+04
0.19201E+04 0.19201E+04
0.19280E+04 0.19280E+04
0.19359E+04 0.19359E+04
0.19439E+04 0.19439E+04
0.19519E+04 0.19519E+04
0.19600E+04 0.19600E+04
0.19681E+04 0.19681E+04
0.19763E+04 0.19763E+04
0.19844E+04 0.19844E+04
0.19926E+04 0.19926E+04
0.20009E+04 0.20009E+04
0.20092E+04 0.20092E+04
0.20175E+04 0.20175E+04
0.20258E+04 0.20258E+04
0.20342E+04 0.20342E+04
0.20425E+04 0.20425E+04
0.20508E+04 0.20508E+04
0.20591E+04 0.20591E+04
0.20675E+04 0.20675E+04
0.20759E+04 0.20759E+04
0.20842E+04 0.20842E+04
0.20925E+04 0.20925E+04
0.21008E+04 0.21008E+04
0.21091E+04 0.21091E+04
0.21173E+04 0.21173E+04
0.21256E+04 0.21256E+04
0.21337E+04 0.21337E+04
0.21419E+04 0.21419E+04
0.21500E+04 0.21500E+04
0.21581E+04 0.21581E+04
0.21660E+04 0.21660E+04
0.21740E+04 0.21740E+04
0.21820E+04 0.21820E+04
0.21897E+04 0.21897E+04
0.21975E+04 0.21975E+04
0.22052E+04 0.22052E+04
0.22128E+04 0.22128E+04
0.22204E+04 0.22204E+04
0.22278E+04 0.22278E+04
0.22352E+04 0.22352E+04
0.22425E+04 0.22425E+04
0.22497E+04 0.22497E+04
0.22567E+04 0.22567E+04
0.22637E+04 0.22637E+04
0.22706E+04 0.22706E+04
0.22775E+04 0.22775E+04
0.22840E+04 0.22840E+04
0.22905E+04 0.22905E+04
0.22971E+04 0.22971E+04
0.23034E+04 0.23034E+04
0.23096E+04 0.23096E+04
0.23157E+04 0.23157E+04
0.23216E+04 0.23216E+04
0.23274E+04 0.23274E+04
0.23331E+04 0.23331E+04
0.23386E+04 0.23386E+04
0.23440E+04 0.23440E+04
0.23492E+04 0.23492E+04
0.23543E+04 0.23543E+04
0.23592E+04 0.23592E+04
0.23641E+04 0.23641E+04
0.23687E+04 0.23687E+04
0.23732E+04 0.23732E+04
0.23775E+04 0.23775E+04
0.23816E+04 0.23816E+04
0.23856E+04 0.23856E+04
0.23895E+04 0.23895E+04
0.23931E+04 0.23931E+04
0.23966E+04 0.23966E+04
0.23999E+04 0.23999E+04
0.24031E+04 0.24031E+04
0.24061E+04 0.24061E+04
0.24088E+04 0.24088E+04
0.24115E+04 0.24115E+04
0.24139E+04 0.24139E+04
0.24162E+04 0.24162E+04
0.24183E+04 0.24183E+04
0.24202E+04 0.24202E+04
0.24218E+04 0.24218E+04
0.24234E+04 0.24234E+04
0.24246E+04 0.24246E+04
0.24257E+04 0.24257E+04
0.24266E+04 0.24266E+04
0.24273E+04 0.24273E+04
0.24280E+04 0.24280E+04
0.24283E+04 0.24283E+04
0.24284E+04 0.24284E+04
0.24283E+04 0.24283E+04
0.24282E+04 0.24282E+04
0.24278E+04 0.24278E+04
0.24272E+04 0.24272E+04
0.24263E+04 0.24263E+04
0.24253E+04 0.24253E+04
0.24241E+04 0.24241E+04
0.24226E+04 0.24226E+04
0.24210E+04 0.24210E+04
0.24192E+04 0.24192E+04
0.24171E+04 0.24171E+04
0.24149E+04 0.24149E+04
0.24125E+04 0.24125E+04
0.24099E+04 0.24099E+04
0.24071E+04 0.24071E+04
0.24041E+04 0.24041E+04
0.24009E+04 0.24009E+04
0.23974E+04 0.23974E+04
0.23939E+04 0.23939E+04
0.23900E+04 0.23900E+04
0.23861E+04 0.23861E+04
0.23819E+04 0.23819E+04
0.23774E+04 0.23774E+04
0.23729E+04 0.23729E+04
0.23681E+04 0.23681E+04
0.23631E+04 0.23631E+04
0.23580E+04 0.23580E+04
0.23526E+04 0.23526E+04
0.23471E+04 0.23471E+04
0.23415E+04 0.23415E+04
0.23357E+04 0.23357E+04
0.23297E+04 0.23297E+04
0.23234E+04 0.23234E+04
0.23171E+04 0.23171E+04
0.23105E+04 0.23105E+04
0.23038E+04 0.23038E+04
0.22969E+04 0.22969E+04
0.22898E+04 0.22898E+04
0.22825E+04 0.22825E+04
0.22752E+04 0.22752E+04
0.22676E+04 0.22675E+04
0.22598E+04 0.22598E+04
0.22519E+04 0.22519E+04
0.22439E+04 0.22439E+04
0.22357E+04 0.22357E+04
0.22273E+04 0.22273E+04
0.22188E+04 0.22188E+04
0.22102E+04 0.22102E+04
0.22012E+04 0.22012E+04
0.21925E+04 0.21925E+04
0.21834E+04 0.21834E+04
0.21742E+04 0.21742E+04
0.21649E+04 0.21649E+04
0.21554E+04 0.21554E+04
0.21459E+04 0.21459E+04
0.21362E+04 0.21362E+04
0.21263E+04 0.21263E+04
0.21164E+04 0.21164E+04
0.21063E+04 0.21063E+04
0.20961E+04 0.20961E+04
